EmployeeID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IncomePerYear,PromotionDelay,IsOverduePromotion,EngagementScore,WorkloadStress,TenureRatio,RoleStagnation,SatisfactionIncomeRatio,CompanyHopper,Attrition_Probability,Risk_Percentage,Risk_Category
1232,46,0,Travel_Rarely,717,Research & Development,13,4,Life Sciences,3,Male,34,3,2,Healthcare Representative,2,Single,5562,9697,6,No,14,3,4,0,19,3,3,10,7,0,9,292.7368421052632,10,0,3.0,0,0.5263157894736842,0.7,1.1124,1,0.0024181986,0.24,Low Risk
1233,35,0,Travel_Rarely,1370,Research & Development,27,4,Life Sciences,4,Male,49,3,2,Manufacturing Director,3,Married,6883,5151,2,No,16,3,2,1,17,3,3,7,7,0,7,404.88235294117646,7,0,3.0,0,0.4117647058823529,1.0,2.0649,0,0.0001414572,0.01,Low Risk
1234,30,0,Travel_Rarely,793,Research & Development,16,1,Life Sciences,2,Male,33,3,1,Research Scientist,4,Married,2862,3811,1,No,12,3,2,1,10,2,2,10,0,0,8,286.2,10,0,2.5,0,1.0,0.0,1.1448,0,0.00071419677,0.07,Low Risk
1235,47,0,Non-Travel,543,Sales,2,4,Marketing,3,Male,87,3,2,Sales Executive,2,Married,4978,3536,7,No,11,3,4,1,4,3,1,1,0,0,0,1244.5,1,0,2.5,0,0.25,0.0,0.9956,1,0.026502324,2.65,Low Risk
1236,46,0,Travel_Rarely,1277,Sales,2,3,Life Sciences,3,Male,74,3,3,Sales Executive,4,Divorced,10368,5596,4,Yes,12,3,2,1,13,5,2,10,6,0,3,797.5384615384615,10,0,2.75,1,0.7692307692307693,0.6,4.1472,0,0.008230464,0.82,Low Risk
1237,36,1,Travel_Rarely,1456,Sales,13,5,Marketing,2,Male,96,2,2,Sales Executive,1,Divorced,6134,8658,5,Yes,13,3,2,3,16,3,3,2,2,2,2,383.375,0,0,2.0,0,0.125,1.0,0.6134,1,0.21450447,21.45,Low Risk
1238,32,1,Travel_Rarely,964,Sales,1,2,Life Sciences,1,Male,34,1,2,Sales Executive,2,Single,6735,12147,6,No,15,3,2,0,10,2,3,0,0,0,0,673.5,0,0,2.0,0,0.0,0.0,1.347,1,0.9901648,99.02,High Risk
1239,23,0,Travel_Rarely,160,Research & Development,4,1,Medical,3,Female,51,3,1,Laboratory Technician,2,Single,3295,12862,1,No,13,3,3,0,3,3,1,3,2,1,2,1098.3333333333333,2,0,2.25,0,1.0,0.6666666666666666,0.659,0,0.16185583,16.19,Low Risk
1240,31,0,Travel_Frequently,163,Research & Development,24,1,Technical Degree,4,Female,30,3,2,Manufacturing Director,4,Single,5238,6670,2,No,20,4,4,0,9,3,2,5,4,1,4,582.0,4,0,3.5,0,0.5555555555555556,0.8,2.0952,0,0.0067439512,0.67,Low Risk
1241,39,0,Non-Travel,792,Research & Development,1,3,Life Sciences,4,Male,77,3,2,Laboratory Technician,4,Married,6472,8989,1,Yes,15,3,4,1,9,2,3,9,8,5,8,719.1111111111111,4,1,3.75,0,1.0,0.8888888888888888,2.5888,0,0.0011522372,0.12,Low Risk
1242,32,0,Travel_Rarely,371,Sales,19,3,Life Sciences,4,Male,80,1,3,Sales Executive,3,Married,9610,3840,3,No,13,3,3,1,10,2,1,4,3,0,2,961.0,4,0,2.75,0,0.4,0.75,2.883,0,0.06397314,6.4,Low Risk
1243,40,0,Travel_Rarely,611,Sales,7,4,Medical,2,Male,88,3,5,Manager,2,Single,19833,4349,1,No,14,3,2,0,21,3,2,21,8,12,8,944.4285714285714,9,1,2.0,0,1.0,0.38095238095238093,3.9666,0,0.008121439,0.81,Low Risk
1244,45,0,Travel_Rarely,176,Human Resources,4,3,Life Sciences,3,Female,56,1,3,Human Resources,3,Married,9756,6595,4,No,21,4,3,2,9,2,4,5,0,0,3,1084.0,5,0,3.25,0,0.5555555555555556,0.0,2.9268,0,0.010907286,1.09,Low Risk
1245,30,0,Travel_Frequently,1312,Research & Development,2,4,Technical Degree,4,Female,78,2,1,Research Scientist,1,Single,4968,26427,0,No,16,3,4,0,10,2,3,9,7,0,7,496.8,9,0,3.0,0,0.9,0.7777777777777778,0.4968,0,0.0033054466,0.33,Low Risk
1246,24,0,Travel_Frequently,897,Human Resources,10,3,Medical,1,Male,59,3,1,Human Resources,4,Married,2145,2097,0,No,14,3,4,1,3,2,3,2,2,2,1,715.0,0,0,3.0,0,0.6666666666666666,1.0,0.858,0,0.073464386,7.35,Low Risk
1247,30,1,Travel_Frequently,600,Human Resources,8,3,Human Resources,3,Female,66,2,1,Human Resources,4,Divorced,2180,9732,6,No,11,3,3,1,6,0,2,4,2,1,2,363.3333333333333,3,0,3.0,0,0.6666666666666666,0.5,0.872,1,0.986315,98.63,High Risk
1248,31,0,Travel_Rarely,1003,Sales,5,3,Technical Degree,1,Male,51,3,2,Sales Executive,3,Married,8346,20943,1,No,19,3,3,1,6,3,3,5,2,0,2,1391.0,5,0,2.5,0,0.8333333333333334,0.4,2.5038,0,0.009148375,0.91,Low Risk
1249,27,0,Travel_Rarely,1054,Research & Development,8,3,Medical,3,Female,67,3,1,Research Scientist,4,Single,3445,6152,1,No,11,3,3,0,6,5,2,6,2,1,4,574.1666666666666,5,0,3.0,0,1.0,0.3333333333333333,1.378,0,0.007810621,0.78,Low Risk
1250,29,1,Travel_Rarely,428,Sales,9,3,Marketing,2,Female,52,1,1,Sales Representative,2,Single,2760,14630,1,No,13,3,3,0,2,3,3,2,2,2,2,1380.0,0,0,2.5,0,1.0,1.0,0.552,0,0.99313474,99.31,High Risk
1251,29,0,Travel_Frequently,461,Research & Development,1,3,Life Sciences,4,Male,70,4,2,Healthcare Representative,3,Single,6294,23060,8,Yes,12,3,4,0,10,5,4,3,2,0,2,629.4,3,0,3.75,0,0.3,0.6666666666666666,1.8882,1,0.058593616,5.86,Low Risk
1252,30,0,Travel_Rarely,979,Sales,15,2,Marketing,3,Male,94,2,3,Sales Executive,1,Divorced,7140,3088,2,No,11,3,1,1,12,2,3,7,7,1,7,595.0,6,0,2.0,0,0.5833333333333334,1.0,0.714,0,0.0146397455,1.46,Low Risk
1253,34,0,Travel_Rarely,181,Research & Development,2,4,Medical,4,Male,97,4,1,Research Scientist,4,Married,2932,5586,0,Yes,14,3,1,3,6,3,3,5,0,1,2,488.6666666666667,4,0,3.0,0,0.8333333333333334,0.0,1.1728,0,0.0033701085,0.34,Low Risk
1254,33,0,Non-Travel,1283,Sales,2,3,Marketing,4,Female,62,3,2,Sales Executive,2,Single,5147,10697,8,No,15,3,4,0,13,2,2,11,7,1,7,395.9230769230769,10,0,3.0,0,0.8461538461538461,0.6363636363636364,1.0294,1,0.048704267,4.87,Low Risk
1255,49,0,Travel_Rarely,1313,Sales,11,4,Marketing,4,Female,80,3,2,Sales Executive,4,Single,4507,8191,3,No,12,3,3,0,8,1,4,5,1,0,4,563.375,5,0,3.75,0,0.625,0.2,1.8028,0,0.0037713156,0.38,Low Risk
1256,33,1,Travel_Rarely,211,Sales,16,3,Life Sciences,1,Female,74,3,3,Sales Executive,1,Single,8564,10092,2,Yes,20,4,3,0,11,2,2,0,0,0,0,778.5454545454545,0,0,1.75,1,0.0,0.0,0.8564,0,0.99897265,99.9,High Risk
1257,38,0,Travel_Frequently,594,Research & Development,2,2,Medical,3,Female,75,2,1,Laboratory Technician,2,Married,2468,15963,4,No,14,3,2,1,9,4,2,6,1,0,5,274.22222222222223,6,0,2.25,0,0.6666666666666666,0.16666666666666666,0.4936,0,0.016962267,1.7,Low Risk
1258,31,1,Travel_Rarely,1079,Sales,16,4,Marketing,1,Male,70,3,3,Sales Executive,3,Married,8161,19002,2,No,13,3,1,3,10,2,3,1,0,0,0,816.1,1,0,2.0,0,0.1,0.0,2.4483,0,0.98812395,98.81,High Risk
1259,29,0,Travel_Rarely,590,Research & Development,4,3,Technical Degree,4,Female,91,2,1,Research Scientist,1,Divorced,2109,10007,1,No,13,3,3,1,1,2,3,1,0,0,0,2109.0,1,0,2.75,0,1.0,0.0,0.2109,0,0.28398034,28.4,Low Risk
1260,30,0,Travel_Rarely,305,Research & Development,16,3,Life Sciences,3,Male,58,4,2,Healthcare Representative,3,Married,5294,9128,3,No,16,3,3,1,10,3,3,7,0,1,7,529.4,6,0,3.0,0,0.7,0.0,1.5882,0,0.0127925305,1.28,Low Risk
1261,32,0,Non-Travel,953,Research & Development,5,4,Technical Degree,2,Male,65,3,1,Research Scientist,2,Single,2718,17674,2,No,14,3,2,0,12,3,3,7,7,0,7,226.5,7,0,2.25,0,0.5833333333333334,1.0,0.5436,0,0.0034285188,0.34,Low Risk
1262,38,0,Travel_Rarely,833,Research & Development,18,3,Medical,2,Male,60,1,2,Healthcare Representative,4,Married,5811,24539,3,Yes,16,3,3,1,15,2,3,1,0,1,0,387.4,0,0,3.0,0,0.06666666666666667,0.0,2.3244,0,0.02223134,2.22,Low Risk
1263,43,1,Travel_Frequently,807,Research & Development,17,3,Technical Degree,3,Male,38,2,1,Research Scientist,3,Married,2437,15587,9,Yes,16,3,4,1,6,4,3,1,0,0,0,406.1666666666667,1,0,3.25,0,0.16666666666666666,0.0,0.7311,1,0.9948466,99.48,High Risk
1264,42,0,Travel_Rarely,855,Research & Development,12,3,Medical,2,Male,57,3,1,Laboratory Technician,2,Divorced,2766,8952,8,No,22,4,2,3,7,6,2,5,3,0,4,395.14285714285717,5,0,2.0,0,0.7142857142857143,0.6,0.5532,1,0.21885471,21.89,Low Risk
1265,55,0,Travel_Rarely,478,Research & Development,2,3,Medical,3,Male,60,2,5,Research Director,1,Married,19038,19805,8,No,12,3,2,3,34,2,3,1,0,0,0,559.9411764705883,1,0,2.25,0,0.029411764705882353,0.0,1.9038,1,0.02683385,2.68,Low Risk
1266,33,0,Non-Travel,775,Research & Development,4,3,Technical Degree,4,Male,90,3,2,Research Scientist,2,Divorced,3055,6194,5,No,15,3,4,2,11,2,2,9,8,1,7,277.72727272727275,8,0,3.0,0,0.8181818181818182,0.8888888888888888,0.611,1,0.008297081,0.83,Low Risk
1267,41,0,Travel_Rarely,548,Research & Development,9,4,Life Sciences,3,Male,94,3,1,Laboratory Technician,1,Divorced,2289,20520,1,No,20,4,2,2,5,2,3,5,3,0,4,457.8,5,0,2.25,0,1.0,0.6,0.2289,0,0.006383937,0.64,Low Risk
1268,34,0,Non-Travel,1375,Sales,10,3,Life Sciences,4,Male,87,3,2,Sales Executive,3,Divorced,4001,12313,1,Yes,14,3,3,1,15,3,3,15,14,0,7,266.73333333333335,15,0,3.25,0,1.0,0.9333333333333333,1.2003,0,0.00018581233,0.02,Low Risk
1269,53,0,Non-Travel,661,Research & Development,1,4,Medical,1,Female,60,2,4,Manufacturing Director,3,Married,12965,22308,4,Yes,20,4,4,3,27,2,2,3,2,0,2,480.18518518518516,3,0,2.5,1,0.1111111111111111,0.6666666666666666,3.8895,0,0.0054711034,0.55,Low Risk
1270,43,0,Travel_Rarely,244,Human Resources,2,3,Life Sciences,2,Male,97,3,1,Human Resources,4,Single,3539,5033,0,No,13,3,2,0,10,5,3,9,7,1,8,353.9,8,0,2.75,0,0.9,0.7777777777777778,1.4156,0,0.0019375603,0.19,Low Risk
1271,34,0,Travel_Rarely,511,Sales,3,2,Life Sciences,4,Female,32,1,2,Sales Executive,4,Single,6029,25353,5,No,12,3,1,0,6,3,3,2,2,2,2,1004.8333333333334,0,0,3.0,0,0.3333333333333333,1.0,2.4116,1,0.022458235,2.25,Low Risk
1272,21,1,Travel_Rarely,337,Sales,7,1,Marketing,2,Male,31,3,1,Sales Representative,2,Single,2679,4567,1,No,13,3,2,0,1,3,3,1,0,1,0,2679.0,0,0,2.25,0,1.0,0.0,0.5358,0,0.98267394,98.27,High Risk
1273,38,0,Travel_Rarely,1153,Research & Development,6,2,Other,4,Female,40,2,1,Laboratory Technician,3,Married,3702,16376,1,No,11,3,2,1,5,3,3,5,4,0,4,740.4,5,0,3.0,0,1.0,0.8,1.1106,0,0.0046505523,0.47,Low Risk
1274,22,1,Travel_Rarely,1294,Research & Development,8,1,Medical,3,Female,79,3,1,Laboratory Technician,1,Married,2398,15999,1,Yes,17,3,3,0,1,6,3,1,0,0,0,2398.0,1,0,2.5,0,1.0,0.0,0.2398,0,0.9885125,98.85,High Risk
1275,31,0,Travel_Rarely,196,Sales,29,4,Marketing,1,Female,91,2,2,Sales Executive,4,Married,5468,13402,1,No,14,3,1,2,13,3,3,12,7,5,7,420.61538461538464,7,1,2.25,0,0.9230769230769231,0.5833333333333334,2.1872,0,0.07746381,7.75,Low Risk
1276,51,0,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1,Female,53,3,3,Manager,3,Married,13116,22984,2,No,11,3,4,0,15,2,3,2,2,2,2,874.4,0,0,2.75,0,0.13333333333333333,1.0,3.9348,0,0.005753191,0.58,Low Risk
1277,37,0,Travel_Rarely,589,Sales,9,2,Marketing,2,Male,46,2,2,Sales Executive,2,Married,4189,8800,1,No,14,3,1,2,5,2,3,5,2,0,3,837.8,5,0,2.0,0,1.0,0.4,0.8378,0,0.011498569,1.15,Low Risk
1278,46,0,Travel_Rarely,734,Research & Development,2,4,Medical,3,Male,46,3,5,Research Director,4,Divorced,19328,14218,7,Yes,17,3,3,1,24,3,3,2,1,2,2,805.3333333333334,0,0,3.25,0,0.08333333333333333,0.5,7.7312,1,0.0065631736,0.66,Low Risk
1279,36,0,Travel_Rarely,1383,Research & Development,10,3,Life Sciences,4,Male,90,3,3,Healthcare Representative,1,Married,8321,25949,7,Yes,13,3,4,1,15,1,3,12,8,5,7,554.7333333333333,7,1,3.0,0,0.8,0.6666666666666666,0.8321,1,0.022828683,2.28,Low Risk
1280,44,1,Travel_Frequently,429,Research & Development,1,2,Medical,3,Male,99,3,1,Research Scientist,2,Divorced,2342,11092,1,Yes,12,3,3,3,6,2,2,5,3,2,3,390.3333333333333,3,0,2.5,1,0.8333333333333334,0.6,0.4684,0,0.98018515,98.02,High Risk
1281,37,0,Travel_Rarely,1239,Human Resources,8,2,Other,3,Male,89,3,2,Human Resources,2,Divorced,4071,12832,2,No,13,3,3,0,19,4,2,10,0,4,7,214.26315789473685,6,0,2.5,0,0.5263157894736842,0.0,0.8142,0,0.03912878,3.91,Low Risk
1282,35,1,Travel_Rarely,303,Sales,27,3,Life Sciences,3,Male,84,3,2,Sales Executive,4,Single,5813,13492,1,Yes,18,3,4,0,10,2,3,10,7,7,7,581.3,3,1,3.5,0,1.0,0.7,2.3252,0,0.9826179,98.26,High Risk
1283,33,0,Travel_Rarely,867,Research & Development,8,4,Life Sciences,4,Male,90,4,1,Research Scientist,1,Married,3143,6076,6,No,19,3,2,1,14,1,3,10,8,7,6,224.5,3,1,2.5,0,0.7142857142857143,0.8,0.3143,1,0.018714774,1.87,Low Risk
1284,28,0,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,3,Male,82,3,1,Research Scientist,4,Married,2044,5531,1,No,11,3,3,1,5,6,4,5,3,0,3,408.8,5,0,3.5,0,1.0,0.6,0.8176,0,0.0020687378,0.21,Low Risk
1285,39,0,Travel_Rarely,1253,Research & Development,10,1,Medical,3,Male,65,3,3,Research Director,3,Single,13464,7914,7,No,21,4,3,0,9,3,3,4,3,2,2,1496.0,2,0,3.0,0,0.4444444444444444,0.75,4.0392,1,0.0021646782,0.22,Low Risk
1286,46,0,Non-Travel,849,Sales,26,2,Life Sciences,2,Male,98,2,2,Sales Executive,2,Single,7991,25166,8,No,15,3,3,0,6,3,3,2,2,2,2,1331.8333333333333,0,0,2.5,0,0.3333333333333333,1.0,1.5982,1,0.0533458,5.33,Low Risk
1287,40,0,Travel_Rarely,616,Research & Development,2,2,Life Sciences,3,Female,99,3,1,Laboratory Technician,1,Married,3377,25605,4,No,17,3,4,1,7,5,2,4,3,0,2,482.42857142857144,4,0,2.5,0,0.5714285714285714,0.75,0.3377,0,0.0037581532,0.38,Low Risk
1288,42,0,Travel_Rarely,1128,Research & Development,13,3,Medical,2,Male,95,4,2,Healthcare Representative,1,Married,5538,5696,5,No,18,3,3,2,10,2,2,0,0,0,0,553.8,0,0,2.0,0,0.0,0.0,0.5538,1,0.016799118,1.68,Low Risk
1289,35,0,Non-Travel,1180,Research & Development,2,2,Medical,2,Male,90,3,2,Manufacturing Director,4,Divorced,5762,24442,2,No,14,3,3,1,15,6,3,7,7,1,7,384.1333333333333,6,0,3.0,0,0.4666666666666667,1.0,2.3048,0,9.613899e-05,0.01,Low Risk
1290,38,0,Non-Travel,1336,Human Resources,2,3,Human Resources,1,Male,100,3,1,Human Resources,2,Divorced,2592,7129,5,No,13,3,4,3,13,3,3,11,10,3,8,199.3846153846154,8,0,2.5,0,0.8461538461538461,0.9090909090909091,0.5184,1,0.0078112343,0.78,Low Risk
1291,34,1,Travel_Frequently,234,Research & Development,9,4,Life Sciences,4,Male,93,3,2,Laboratory Technician,1,Married,5346,6208,4,No,17,3,3,1,11,3,2,7,1,0,7,486.0,7,0,2.5,0,0.6363636363636364,0.14285714285714285,0.5346,0,0.98001397,98.0,High Risk
1292,37,1,Travel_Rarely,370,Research & Development,10,4,Medical,4,Male,58,3,2,Manufacturing Director,1,Single,4213,4992,1,No,15,3,2,0,10,4,1,10,3,0,8,421.3,10,0,2.0,0,1.0,0.3,0.4213,0,0.9835323,98.35,High Risk
1293,39,0,Travel_Frequently,766,Sales,20,3,Life Sciences,3,Male,83,3,2,Sales Executive,4,Divorced,4127,19188,2,No,18,3,4,1,7,6,3,2,1,2,2,589.5714285714286,0,0,3.5,0,0.2857142857142857,0.5,1.6508,0,0.021665463,2.17,Low Risk
1294,43,0,Non-Travel,343,Research & Development,9,3,Life Sciences,1,Male,52,3,1,Research Scientist,3,Single,2438,24978,4,No,13,3,3,0,7,2,2,3,2,1,2,348.2857142857143,2,0,2.25,0,0.42857142857142855,0.6666666666666666,0.7314,0,0.010637466,1.06,Low Risk
1295,41,0,Travel_Rarely,447,Research & Development,5,3,Life Sciences,2,Male,85,4,2,Healthcare Representative,2,Single,6870,15530,3,No,12,3,1,0,11,3,1,3,2,1,2,624.5454545454545,2,0,1.5,0,0.2727272727272727,0.6666666666666666,1.374,0,0.008343622,0.83,Low Risk
1296,41,0,Travel_Rarely,796,Sales,4,1,Marketing,3,Female,81,3,3,Sales Executive,3,Divorced,10447,26458,0,Yes,13,3,4,1,23,3,4,22,14,13,5,454.2173913043478,9,1,3.5,0,0.9565217391304348,0.6363636363636364,3.1341,0,0.009989293,1.0,Low Risk
1297,30,0,Travel_Rarely,1092,Research & Development,10,3,Medical,1,Female,64,3,3,Manufacturing Director,3,Single,9667,2739,9,No,14,3,2,0,9,3,3,7,7,0,2,1074.111111111111,7,0,2.25,0,0.7777777777777778,1.0,2.9001,1,0.038273465,3.83,Low Risk
1298,26,1,Travel_Rarely,920,Human Resources,20,2,Medical,4,Female,69,3,1,Human Resources,2,Married,2148,6889,0,Yes,11,3,3,0,6,3,3,5,1,1,4,358.0,4,0,3.0,0,0.8333333333333334,0.2,0.4296,0,0.20290865,20.29,Low Risk
1299,46,1,Travel_Rarely,261,Research & Development,21,2,Medical,4,Female,66,3,2,Healthcare Representative,2,Married,8926,10842,4,No,22,4,4,1,13,2,4,9,7,3,7,686.6153846153846,6,0,3.5,0,0.6923076923076923,0.7777777777777778,1.7852,0,0.98702556,98.7,High Risk
1300,40,0,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,3,Female,52,3,2,Healthcare Representative,4,Divorced,6513,9060,4,No,17,3,4,1,12,3,3,5,3,0,3,542.75,5,0,3.5,0,0.4166666666666667,0.6,2.6052,0,0.000213972,0.02,Low Risk
1301,34,0,Travel_Rarely,810,Sales,8,2,Technical Degree,2,Male,92,4,2,Sales Executive,3,Married,6799,22128,1,No,21,4,3,2,10,5,3,10,8,4,8,679.9,6,0,2.75,0,1.0,0.8,2.0397,0,0.0044691334,0.45,Low Risk
1302,58,0,Non-Travel,350,Sales,2,3,Medical,2,Male,52,3,4,Manager,2,Divorced,16291,22577,4,No,22,4,4,1,37,0,2,16,9,14,14,440.2972972972973,2,1,2.5,0,0.43243243243243246,0.5625,3.2582,0,0.003059515,0.31,Low Risk
1303,35,0,Travel_Rarely,185,Research & Development,23,4,Medical,2,Male,91,1,1,Laboratory Technician,3,Married,2705,9696,0,No,16,3,2,1,6,2,4,5,4,0,3,450.8333333333333,5,0,2.75,0,0.8333333333333334,0.8,0.8115,0,0.0061797365,0.62,Low Risk
1304,47,0,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,3,Female,92,2,3,Manufacturing Director,2,Divorced,10333,19271,8,Yes,12,3,3,1,28,4,3,22,11,14,10,369.0357142857143,8,1,2.75,0,0.7857142857142857,0.5,2.0666,1,0.0030417282,0.3,Low Risk
1305,40,0,Travel_Rarely,750,Research & Development,12,3,Life Sciences,2,Female,47,3,2,Healthcare Representative,1,Divorced,4448,10748,2,No,12,3,2,1,15,3,3,7,4,7,7,296.53333333333336,0,1,2.0,0,0.4666666666666667,0.5714285714285714,0.4448,0,0.008056815,0.81,Low Risk
1306,54,0,Travel_Rarely,431,Research & Development,7,4,Medical,4,Female,68,3,2,Research Scientist,4,Married,6854,15696,4,No,15,3,2,1,14,2,2,7,1,1,7,489.57142857142856,6,0,3.0,0,0.5,0.14285714285714285,2.7416,0,0.0032287303,0.32,Low Risk
1307,31,0,Travel_Frequently,1125,Sales,7,4,Marketing,1,Female,68,3,3,Sales Executive,1,Married,9637,8277,2,No,14,3,4,2,9,3,3,3,2,2,2,1070.7777777777778,1,0,2.25,0,0.3333333333333333,0.6666666666666666,0.9637,0,0.03804631,3.8,Low Risk
1308,28,0,Travel_Rarely,1217,Research & Development,1,3,Medical,3,Female,67,3,1,Research Scientist,1,Married,3591,12719,1,No,25,4,3,1,3,3,3,3,2,1,2,1197.0,2,0,2.5,0,1.0,0.6666666666666666,0.3591,0,0.0006893165,0.07,Low Risk
1309,38,0,Travel_Rarely,723,Sales,2,4,Marketing,2,Female,77,1,2,Sales Representative,4,Married,5405,4244,2,Yes,20,4,1,2,20,4,2,4,2,0,3,270.25,4,0,2.25,1,0.2,0.5,2.162,0,0.013868499,1.39,Low Risk
1310,26,0,Travel_Rarely,572,Sales,10,3,Medical,3,Male,46,3,2,Sales Executive,4,Single,4684,9125,1,No,13,3,1,0,5,4,3,5,3,1,2,936.8,4,0,2.75,0,1.0,0.6,1.8736,0,0.0049894634,0.5,Low Risk
1311,58,0,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1,Male,87,3,4,Research Director,3,Married,15787,21624,2,Yes,14,3,2,0,23,3,3,2,2,2,2,686.3913043478261,0,0,2.25,0,0.08695652173913043,1.0,4.7361,0,0.0081497785,0.81,Low Risk
1312,18,0,Non-Travel,1431,Research & Development,14,3,Medical,2,Female,33,3,1,Research Scientist,3,Single,1514,8018,1,No,16,3,3,0,0,4,1,0,0,0,0,1514.0,0,0,2.25,0,0.0,0.0,0.4542,0,0.71661365,71.66,High Risk
1313,31,1,Travel_Rarely,359,Human Resources,18,5,Human Resources,4,Male,89,4,1,Human Resources,1,Married,2956,21495,0,No,17,3,3,0,2,4,3,1,0,0,0,1478.0,1,0,2.75,0,0.5,0.0,0.2956,0,0.989899,98.99,High Risk
1314,29,1,Travel_Rarely,350,Human Resources,13,3,Human Resources,1,Male,56,2,1,Human Resources,1,Divorced,2335,3157,4,Yes,15,3,4,3,4,3,3,2,2,2,0,583.75,0,0,2.25,0,0.5,1.0,0.2335,0,0.9953957,99.54,High Risk
1315,45,0,Non-Travel,589,Sales,2,4,Life Sciences,3,Female,67,3,2,Sales Executive,3,Married,5154,19665,4,No,22,4,2,2,10,3,4,8,7,5,7,515.4,3,1,3.0,0,0.8,0.875,1.5462,0,0.0051591652,0.52,Low Risk
1316,36,0,Travel_Rarely,430,Research & Development,2,4,Other,4,Female,73,3,2,Research Scientist,2,Married,6962,19573,4,Yes,22,4,4,1,15,2,3,1,0,0,0,464.1333333333333,1,0,3.25,0,0.06666666666666667,0.0,1.3924,0,0.00236848,0.24,Low Risk
1317,43,0,Travel_Frequently,1422,Sales,2,4,Life Sciences,1,Male,92,3,2,Sales Executive,4,Married,5675,19246,1,No,20,4,3,1,7,5,3,7,7,7,7,810.7142857142857,0,1,2.75,0,1.0,1.0,2.27,0,0.006032001,0.6,Low Risk
1318,27,0,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,4,Female,53,3,1,Laboratory Technician,4,Single,2379,19826,0,Yes,14,3,3,0,6,3,2,5,4,0,2,396.5,5,0,3.25,1,0.8333333333333334,0.8,0.9516,0,0.033124365,3.31,Low Risk
1319,29,0,Travel_Frequently,574,Research & Development,20,1,Medical,4,Male,40,3,1,Laboratory Technician,4,Married,3812,7003,1,No,13,3,2,0,11,3,4,11,8,3,10,346.54545454545456,8,0,3.5,0,1.0,0.7272727272727273,1.5248,0,0.006166137,0.62,Low Risk
1320,32,0,Travel_Frequently,1318,Sales,10,4,Marketing,4,Male,79,3,2,Sales Executive,4,Single,4648,26075,8,No,13,3,3,0,4,2,4,0,0,0,0,1162.0,0,0,3.75,0,0.0,0.0,1.8592,1,0.04477521,4.48,Low Risk
1321,42,0,Non-Travel,355,Research & Development,10,4,Technical Degree,3,Male,38,3,1,Research Scientist,3,Married,2936,6161,3,No,22,4,2,2,10,1,2,6,3,3,3,293.6,3,0,2.5,0,0.6,0.5,0.8808,0,0.0030495394,0.3,Low Risk
1322,47,0,Travel_Rarely,207,Research & Development,9,4,Life Sciences,2,Female,64,3,1,Laboratory Technician,3,Single,2105,5411,4,No,12,3,3,0,7,2,3,2,2,2,0,300.7142857142857,0,0,2.75,0,0.2857142857142857,1.0,0.6315,0,0.022642102,2.26,Low Risk
1323,46,0,Travel_Rarely,706,Research & Development,2,2,Life Sciences,4,Male,82,3,3,Manufacturing Director,4,Divorced,8578,19989,3,No,14,3,3,1,12,4,2,9,8,4,7,714.8333333333334,5,0,3.25,0,0.75,0.8888888888888888,3.4312,0,0.016609743,1.66,Low Risk
1324,28,0,Non-Travel,280,Human Resources,1,2,Life Sciences,3,Male,43,3,1,Human Resources,4,Divorced,2706,10494,1,No,15,3,2,1,3,2,3,3,2,2,2,902.0,1,0,3.0,0,1.0,0.6666666666666666,1.0824,0,0.00024179765,0.02,Low Risk
1325,29,0,Travel_Rarely,726,Research & Development,29,1,Life Sciences,4,Male,93,1,2,Healthcare Representative,3,Divorced,6384,21143,8,No,17,3,4,2,11,3,3,7,0,1,6,580.3636363636364,6,0,3.5,0,0.6363636363636364,0.0,1.9152,1,0.030881932,3.09,Low Risk
1326,42,0,Travel_Rarely,1142,Research & Development,8,3,Life Sciences,4,Male,81,3,1,Laboratory Technician,3,Single,3968,13624,4,No,13,3,4,0,8,3,3,0,0,0,0,496.0,0,0,3.5,0,0.0,0.0,1.1904,0,0.0078034154,0.78,Low Risk
1327,32,1,Travel_Rarely,414,Sales,2,4,Marketing,3,Male,82,2,2,Sales Executive,2,Single,9907,26186,7,Yes,12,3,3,0,7,3,2,2,2,2,2,1415.2857142857142,0,0,2.5,1,0.2857142857142857,1.0,1.9814,1,0.9933909,99.34,High Risk
